"island","site","transect","top_color","bowl_color","order","abundance","dateout","datecoll","duration","order_abbrev"
"saipan","ladta","L3","y","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladta","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladta","L3","y","b","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladta","L3","y","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladta","L3","y","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladta","L3","y","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladta","L3","y","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladta","L3","y","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladta","L3","y","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","b","r","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"saipan","ladtg","L1","b","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","b","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","b","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","b","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","b","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","b","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","b","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","b","r","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","b","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","y","r","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"saipan","ladtg","L1","y","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","y","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L1","y","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","y","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","y","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","y","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","y","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","y","r","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","y","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","r","b","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"saipan","ladtg","L1","r","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","r","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","r","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L1","r","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","r","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","r","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","r","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","r","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","r","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","b","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","b","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","b","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","b","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","b","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","b","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","b","y","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","b","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","r","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","r","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","r","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","r","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","r","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","r","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","r","y","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","r","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","w","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","w","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","w","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","w","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","w","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","w","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","w","r","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","w","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","y","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","y","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","y","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","y","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L1","y","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","y","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","y","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","y","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","y","y","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","y","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","b","b","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"saipan","ladtg","L1","b","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","b","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","b","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","b","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","b","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","b","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","b","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","b","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","b","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","b","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","w","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","w","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","w","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","w","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","w","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","w","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","w","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","w","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","w","w","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","w","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","r","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","r","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","r","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","r","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","r","r","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L1","r","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","r","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","r","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","r","r","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","r","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","r","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","r","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L1","r","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","r","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L1","r","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","r","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","r","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","r","w","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","r","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","y","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","y","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","y","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","y","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","y","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","y","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","y","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","y","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","y","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","w","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","w","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","w","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L1","w","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","w","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","w","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","w","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","w","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","w","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","w","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","w","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","w","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","w","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","w","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","w","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","w","y","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","w","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L1","y","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L1","y","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L1","y","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L1","y","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L1","y","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L1","y","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L1","y","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L1","y","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L1","y","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L1","y","w","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L1","y","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","b","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","b","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","b","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","b","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","b","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","b","y","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","b","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","b","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","b","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L2","b","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L2","b","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","b","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","b","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","b","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","b","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","b","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","b","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","r","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L2","r","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L2","r","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","r","b","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L2","r","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","r","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","r","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","r","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","r","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","y","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","y","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L2","y","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","y","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","y","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","y","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","y","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","y","y","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","y","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","b","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L2","b","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","b","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","b","r","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L2","b","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","b","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","b","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","b","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","b","r","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","b","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","r","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L2","r","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","r","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L2","r","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","r","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","r","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","r","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","r","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","r","w","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","w","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L2","w","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L2","w","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","w","y","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L2","w","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","w","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","w","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","w","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","w","y","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","w","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","b","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","b","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L2","b","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","b","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","b","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","b","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","b","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","b","w","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","b","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","y","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","y","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L2","y","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L2","y","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","y","b","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L2","y","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","y","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","y","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","y","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","y","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","y","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L2","y","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","y","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L2","y","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","y","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","y","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","y","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","y","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","y","w","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","y","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","w","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","w","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L2","w","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L2","w","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","w","r","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L2","w","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","w","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","w","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","w","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","w","r","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","w","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","w","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L2","w","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","w","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","w","b","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L2","w","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","w","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","w","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","w","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","w","b","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","w","b","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","r","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","r","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","r","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","r","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","r","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","r","y","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","r","y","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","w","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L2","w","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","w","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L2","w","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"saipan","ladtg","L2","w","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","w","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"saipan","ladtg","L2","w","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","w","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"saipan","ladtg","L2","w","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","w","w","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","w","w","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","r","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","r","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"saipan","ladtg","L2","r","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"saipan","ladtg","L2","r","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"saipan","ladtg","L2","r","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"saipan","ladtg","L2","r","r","other",0,2018-01-17,2018-01-20,3,"other"
"saipan","ladtg","L2","r","r","Partial",0,2018-01-17,2018-01-20,3,"Parti"
"saipan","ladtg","L2","y","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"saipan","ladtg","L2","y","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"saipan","ladtg","L2","y","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"saipan","ladtg","L2","y","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
